caller_file,requested_path,normalized_path,external,server_route_exists,server_route_mounted,matched_controller,loose_match,path_fragment,status
apps/web/src/components/require-auth.tsx,/identity/me,/identity/me,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/components/timeline/business-timeline.tsx,/api/flows/businesses/:param/activity,/api/flows/businesses/:param/activity,FALSE,TRUE,TRUE,FlowController,,,OK
apps/web/src/components/tts/tts-engine.ts,/voice/businesses/:param/providers,/voice/businesses/:param/providers,FALSE,TRUE,TRUE,VoiceController,,,OK
apps/web/src/components/tts/tts-engine.ts,/voice/businesses/:param/tts,/voice/businesses/:param/tts,FALSE,TRUE,TRUE,VoiceController,,,OK
apps/web/src/components/ui/getting-started-checklist.tsx,/onboarding-concierge/businesses/:param/status,/onboarding-concierge/businesses/:param/status,FALSE,TRUE,TRUE,OnboardingConciergeController,,,OK
apps/web/src/components/ui/referral-stats-widget.tsx,/conversion/businesses/:param/contacts/:param/referral-stats,/conversion/businesses/:param/contacts/:param/referral-stats,FALSE,TRUE,TRUE,ConversionController,,,OK
apps/web/src/hooks/use-app-layout.ts,/identity/businesses/:param,/identity/businesses/:param,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/hooks/use-app-layout.ts,/api/feature-flags,/api/feature-flags,FALSE,TRUE,TRUE,FeatureFlagsController,,,OK
apps/web/src/hooks/use-app-layout.ts,/notifications/businesses/:param,/notifications/businesses/:param,FALSE,TRUE,TRUE,NotificationsController,,,OK
apps/web/src/hooks/use-app-layout.ts,/notifications/businesses/:param/unread-count,/notifications/businesses/:param/unread-count,FALSE,TRUE,TRUE,NotificationsController,,,OK
apps/web/src/hooks/use-app-layout.ts,/connectors/businesses/:param/needs-attention,/connectors/businesses/:param/needs-attention,FALSE,TRUE,TRUE,ConnectorController,,,OK
apps/web/src/hooks/use-app-layout.ts,/notifications/businesses/:param/read-all,/notifications/businesses/:param/read-all,FALSE,TRUE,TRUE,NotificationsController,,,OK
apps/web/src/hooks/use-app-layout.ts,/identity/logout,/identity/logout,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/hooks/use-entity-resolver.ts,/intelligence/businesses/:param/entities/resolve,/intelligence/businesses/:param/entities/resolve,FALSE,TRUE,TRUE,IntelligenceController,,,OK
apps/web/src/hooks/use-entity-resolver.ts,/intelligence/businesses/:param/entities/resolve-many,/intelligence/businesses/:param/entities/resolve-many,FALSE,TRUE,TRUE,IntelligenceController,,,OK
apps/web/src/hooks/use-plan.ts,/subscriptions/businesses/:param/billing-dashboard,/subscriptions/businesses/:param/billing-dashboard,FALSE,TRUE,TRUE,SubscriptionsController,,,OK
apps/web/src/hooks/use-push-notifications.ts,/api/businesses/:param/push/config,/api/businesses/:param/push/config,FALSE,TRUE,TRUE,PushNotificationController,,,OK
apps/web/src/hooks/use-push-notifications.ts,/api/businesses/:param/push/subscribe,/api/businesses/:param/push/subscribe,FALSE,TRUE,TRUE,PushNotificationController,,,OK
apps/web/src/hooks/use-push-notifications.ts,/api/businesses/:param/push/unsubscribe,/api/businesses/:param/push/unsubscribe,FALSE,TRUE,TRUE,PushNotificationController,,,OK
apps/web/src/lib/__tests__/api-get-dedupe.test.ts,/crm/contacts,/crm/contacts,FALSE,FALSE,,,,,NO_SERVER_ROUTE
apps/web/src/lib/__tests__/api-get-dedupe.test.ts,/crm/companies,/crm/companies,FALSE,FALSE,,,,,NO_SERVER_ROUTE
apps/web/src/lib/__tests__/api-refresh-retry.test.ts,/crm/contacts,/crm/contacts,FALSE,FALSE,,,,,NO_SERVER_ROUTE
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/overview,/api/admin/analytics/overview,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/activation-funnel,/api/admin/analytics/activation-funnel,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/integration-health,/api/admin/analytics/integration-health,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/feature-usage,/api/admin/analytics/feature-usage,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/key-quality,/api/admin/analytics/key-quality,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/analytics/feedback-inbox,/api/admin/analytics/feedback-inbox,FALSE,TRUE,TRUE,AdminAnalyticsController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/users,/api/admin/users,FALSE,TRUE,TRUE,AdminUserController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/businesses,/api/admin/businesses,FALSE,TRUE,TRUE,AdminBusinessController,,,OK
apps/web/src/lib/api/admin-analytics.ts,/api/admin/events,/api/admin/events,FALSE,TRUE,TRUE,AdminEventController,,,OK
apps/web/src/lib/api/ai-approvals.ts,/ai-approvals/businesses/:param/items,/ai-approvals/businesses/:param/items,FALSE,TRUE,TRUE,AiApprovalsController,,,OK
apps/web/src/lib/api/ai-approvals.ts,/ai-approvals/businesses/:param/items/:param,/ai-approvals/businesses/:param/items/:param,FALSE,TRUE,TRUE,AiApprovalsController,,,OK
apps/web/src/lib/api/ai-approvals.ts,/ai-approvals/businesses/:param/items/:param/resolve,/ai-approvals/businesses/:param/items/:param/resolve,FALSE,TRUE,TRUE,AiApprovalsController,,,OK
apps/web/src/lib/api/ai-approvals.ts,/ai-approvals/businesses/:param/items/bulk-resolve,/ai-approvals/businesses/:param/items/bulk-resolve,FALSE,TRUE,TRUE,AiApprovalsController,,,OK
apps/web/src/lib/api/ai-approvals.ts,/ai-approvals/businesses/:param/stats,/ai-approvals/businesses/:param/stats,FALSE,TRUE,TRUE,AiApprovalsController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals,/businesses/:param/approvals,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/pending-for-me,/businesses/:param/approvals/pending-for-me,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param,/businesses/:param/approvals/:param,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param/approve,/businesses/:param/approvals/:param/approve,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param/reject,/businesses/:param/approvals/:param/reject,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param/delegate,/businesses/:param/approvals/:param/delegate,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param/escalate,/businesses/:param/approvals/:param/escalate,FALSE,TRUE,TRUE,ApprovalController,,,OK
apps/web/src/lib/api/approvals.ts,/businesses/:param/approvals/:param/cancel,/businesses/:param/approvals/:param/cancel,FALSE,FALSE,,,,,NO_SERVER_ROUTE
apps/web/src/lib/api/assets.ts,/businesses/:param/assets,/businesses/:param/assets,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/assets.ts,/businesses/:param/assets/folders/list,/businesses/:param/assets/folders/list,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/assets.ts,/businesses/:param/assets/:param,/businesses/:param/assets/:param,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/assets.ts,/businesses/:param/assets/:param/tag,/businesses/:param/assets/:param/tag,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/assets.ts,/businesses/:param/assets/:param/untag,/businesses/:param/assets/:param/untag,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/assets.ts,/businesses/:param/assets/:param/track-usage,/businesses/:param/assets/:param/track-usage,FALSE,TRUE,TRUE,AssetController,,,OK
apps/web/src/lib/api/business-assets.ts,/businesses/:param/business-assets,/businesses/:param/business-assets,FALSE,TRUE,TRUE,BusinessAssetsController,,,OK
apps/web/src/lib/api/business-assets.ts,/businesses/:param/business-assets/summary,/businesses/:param/business-assets/summary,FALSE,TRUE,TRUE,BusinessAssetsController,,,OK
apps/web/src/lib/api/business-assets.ts,/businesses/:param/business-assets/:param,/businesses/:param/business-assets/:param,FALSE,TRUE,TRUE,BusinessAssetsController,,,OK
apps/web/src/lib/api/business-blueprint.ts,/blueprint/businesses/:param,/blueprint/businesses/:param,FALSE,TRUE,TRUE,BlueprintController,,,OK
apps/web/src/lib/api/business-command-center.ts,/business-command-center/businesses/:param/snapshot,/business-command-center/businesses/:param/snapshot,FALSE,TRUE,TRUE,BusinessCommandCenterController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/analyze-idea,/business-genesis/businesses/:param/analyze-idea,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/questions/next,/business-genesis/businesses/:param/questions/next,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/answers,/business-genesis/businesses/:param/answers,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/readiness,/business-genesis/businesses/:param/readiness,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/generate-roadmap,/business-genesis/businesses/:param/generate-roadmap,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/generate-document-pack,/business-genesis/businesses/:param/generate-document-pack,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/document-pack,/business-genesis/businesses/:param/document-pack,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/generate-risk-register,/business-genesis/businesses/:param/generate-risk-register,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/generate-market-strategy,/business-genesis/businesses/:param/generate-market-strategy,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genesis.ts,/business-genesis/businesses/:param/market-strategy,/business-genesis/businesses/:param/market-strategy,FALSE,TRUE,TRUE,BusinessGenesisController,,,OK
apps/web/src/lib/api/business-genome.ts,/blueprint/businesses/:param/genome,/blueprint/businesses/:param/genome,FALSE,TRUE,TRUE,BlueprintController,,,OK
apps/web/src/lib/api/business-genome.ts,/blueprint/businesses/:param/genome/integrity,/blueprint/businesses/:param/genome/integrity,FALSE,TRUE,TRUE,BlueprintController,,,OK
apps/web/src/lib/api/business-genome.ts,/blueprint/businesses/:param/genome/three-pillar-status,/blueprint/businesses/:param/genome/three-pillar-status,FALSE,TRUE,TRUE,BlueprintController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations,/business-genome/businesses/:param/key-genome/recommendations,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/generate,/business-genome/businesses/:param/key-genome/recommendations/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/accept,/business-genome/businesses/:param/key-genome/recommendations/:param/accept,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/dismiss,/business-genome/businesses/:param/key-genome/recommendations/:param/dismiss,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/apply,/business-genome/businesses/:param/key-genome/recommendations/:param/apply,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/track-outcome,/business-genome/businesses/:param/key-genome/recommendations/:param/track-outcome,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/ignore,/business-genome/businesses/:param/key-genome/recommendations/:param/ignore,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/escalate,/business-genome/businesses/:param/key-genome/recommendations/:param/escalate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/outcome,/business-genome/businesses/:param/key-genome/recommendations/:param/outcome,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/outcomes,/business-genome/businesses/:param/key-genome/outcomes,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/outcomes/summary,/business-genome/businesses/:param/key-genome/outcomes/summary,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/outcomes/learning-summary,/business-genome/businesses/:param/key-genome/outcomes/learning-summary,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/outcome-windows/:param,/business-genome/businesses/:param/key-genome/outcome-windows/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/outcomes/:param/close-observation,/business-genome/businesses/:param/key-genome/outcomes/:param/close-observation,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/experiments,/business-genome/businesses/:param/key-genome/experiments,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/experiments/:param/start,/business-genome/businesses/:param/key-genome/experiments/:param/start,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/experiments/:param/complete,/business-genome/businesses/:param/key-genome/experiments/:param/complete,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/experiments/:param/cancel,/business-genome/businesses/:param/key-genome/experiments/:param/cancel,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/blueprint/businesses/:param/genome/dna/:param,/blueprint/businesses/:param/genome/dna/:param,FALSE,TRUE,TRUE,BlueprintController,,,OK
apps/web/src/lib/api/business-genome.ts,/genome-chat/businesses/:param/messages,/genome-chat/businesses/:param/messages,FALSE,TRUE,TRUE,GenomeChatController,,,OK
apps/web/src/lib/api/business-genome.ts,/genome-chat/businesses/:param/apply-updates,/genome-chat/businesses/:param/apply-updates,FALSE,TRUE,TRUE,GenomeChatController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/evolution-proposals,/business-genome/businesses/:param/evolution-proposals,FALSE,TRUE,TRUE,GenomeEvolutionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/evolution-proposals/generate-from-temporal-flow,/business-genome/businesses/:param/evolution-proposals/generate-from-temporal-flow,FALSE,TRUE,TRUE,GenomeEvolutionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/evolution-proposals/:param/approve,/business-genome/businesses/:param/evolution-proposals/:param/approve,FALSE,TRUE,TRUE,GenomeEvolutionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/evolution-proposals/:param/reject,/business-genome/businesses/:param/evolution-proposals/:param/reject,FALSE,TRUE,TRUE,GenomeEvolutionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/evolution-proposals/:param,/business-genome/businesses/:param/evolution-proposals/:param,FALSE,TRUE,TRUE,GenomeEvolutionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/constitution/latest,/business-genome/businesses/:param/constitution/latest,FALSE,TRUE,TRUE,ConstitutionVersionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/constitution/versions,/business-genome/businesses/:param/constitution/versions,FALSE,TRUE,TRUE,ConstitutionVersionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/constitution/generate,/business-genome/businesses/:param/constitution/generate,FALSE,TRUE,TRUE,ConstitutionVersionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/constitution/staleness,/business-genome/businesses/:param/constitution/staleness,FALSE,TRUE,TRUE,ConstitutionVersionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/constitution/versions/:param/archive,/business-genome/businesses/:param/constitution/versions/:param/archive,FALSE,TRUE,TRUE,ConstitutionVersionController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/signals,/business-genome/businesses/:param/key-genome/signals,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/signals/:param/review,/business-genome/businesses/:param/key-genome/signals/:param/review,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/signals/:param/accept,/business-genome/businesses/:param/key-genome/signals/:param/accept,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/signals/:param/reject,/business-genome/businesses/:param/key-genome/signals/:param/reject,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/signals/:param/merge,/business-genome/businesses/:param/key-genome/signals/:param/merge,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/governance,/business-genome/businesses/:param/key-genome/governance,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/governance/queue,/business-genome/businesses/:param/key-genome/governance/queue,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/action-preview,/business-genome/businesses/:param/key-genome/recommendations/:param/action-preview,FALSE,TRUE,TRUE,KeyGenomeBridgeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/bridge-action,/business-genome/businesses/:param/key-genome/recommendations/:param/bridge-action,FALSE,TRUE,TRUE,KeyGenomeBridgeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/recommendations/:param/execution-status,/business-genome/businesses/:param/key-genome/recommendations/:param/execution-status,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/memory,/business-genome/businesses/:param/key-genome/memory,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/memory/:param,/business-genome/businesses/:param/key-genome/memory/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/memory/summary,/business-genome/businesses/:param/key-genome/memory/summary,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/memory/similar,/business-genome/businesses/:param/key-genome/memory/similar,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments,/business-genome/businesses/:param/key-genome/departments,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments/summary,/business-genome/businesses/:param/key-genome/departments/summary,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments/:param,/business-genome/businesses/:param/key-genome/departments/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments/seed,/business-genome/businesses/:param/key-genome/departments/seed,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments/compute,/business-genome/businesses/:param/key-genome/departments/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/departments/:param/compute,/business-genome/businesses/:param/key-genome/departments/:param/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/metrics,/business-genome/businesses/:param/key-genome/finance/metrics,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/snapshot,/business-genome/businesses/:param/key-genome/finance/snapshot,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/snapshot/compute,/business-genome/businesses/:param/key-genome/finance/snapshot/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/snapshots,/business-genome/businesses/:param/key-genome/finance/snapshots,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/signals/generate,/business-genome/businesses/:param/key-genome/finance/signals/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/finance/recommendations/generate,/business-genome/businesses/:param/key-genome/finance/recommendations/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/segments,/business-genome/businesses/:param/key-genome/customer-sales/segments,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/segments/:param,/business-genome/businesses/:param/key-genome/customer-sales/segments/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/motions,/business-genome/businesses/:param/key-genome/customer-sales/motions,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/motions/:param,/business-genome/businesses/:param/key-genome/customer-sales/motions/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/snapshot,/business-genome/businesses/:param/key-genome/customer-sales/snapshot,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/snapshot/compute,/business-genome/businesses/:param/key-genome/customer-sales/snapshot/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/snapshots,/business-genome/businesses/:param/key-genome/customer-sales/snapshots,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/signals/generate,/business-genome/businesses/:param/key-genome/customer-sales/signals/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/customer-sales/recommendations/generate,/business-genome/businesses/:param/key-genome/customer-sales/recommendations/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/processes,/business-genome/businesses/:param/key-genome/operations/processes,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/processes/:param,/business-genome/businesses/:param/key-genome/operations/processes/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/capabilities,/business-genome/businesses/:param/key-genome/operations/capabilities,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/capabilities/:param,/business-genome/businesses/:param/key-genome/operations/capabilities/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/snapshot,/business-genome/businesses/:param/key-genome/operations/snapshot,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/snapshot/compute,/business-genome/businesses/:param/key-genome/operations/snapshot/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/snapshots,/business-genome/businesses/:param/key-genome/operations/snapshots,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/signals/generate,/business-genome/businesses/:param/key-genome/operations/signals/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/operations/recommendations/generate,/business-genome/businesses/:param/key-genome/operations/recommendations/generate,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/channels,/business-genome/businesses/:param/key-genome/marketing-growth/channels,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/channels/:param,/business-genome/businesses/:param/key-genome/marketing-growth/channels/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/content-strategy,/business-genome/businesses/:param/key-genome/marketing-growth/content-strategy,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/content-strategy/:param,/business-genome/businesses/:param/key-genome/marketing-growth/content-strategy/:param,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/snapshot,/business-genome/businesses/:param/key-genome/marketing-growth/snapshot,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
apps/web/src/lib/api/business-genome.ts,/business-genome/businesses/:param/key-genome/marketing-growth/snapshot/compute,/business-genome/businesses/:param/key-genome/marketing-growth/snapshot/compute,FALSE,TRUE,TRUE,KeyGenomeController,,,OK
